City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Marawi,PH,2021-06-03 18:37:39,7.9986,124.2928,70.65,94,100,2.53
296,Wewak,PG,2021-06-03 18:37:39,-3.5534,143.6268,78.33,86,68,3.29
297,Dwarka,IN,2021-06-03 18:37:40,22.2394,68.9678,83.62,80,16,17.56
298,Sharjah,AE,2021-06-03 18:37:40,25.3573,55.4033,93.18,62,0,2.91
299,Sinop,TR,2021-06-03 18:37:40,41.7711,34.8709,50.83,83,100,7.87
300,Bubaque,GW,2021-06-03 18:37:08,11.2833,-15.8333,78.89,75,100,15.99
301,Porto Empedocle,IT,2021-06-03 18:37:41,37.2934,13.5264,72.32,75,0,4.56
302,Piquete,BR,2021-06-03 18:37:41,-22.6136,-45.1761,81.55,50,38,2.19
303,Gambela,ET,2021-06-03 18:37:42,8.25,34.5833,74.86,77,98,4.14
304,Maragogi,BR,2021-06-03 18:37:42,-9.0122,-35.2225,78.75,80,10,7.65
305,Moncton,CA,2021-06-03 18:35:09,46.1159,-64.8019,72.09,46,75,16.11
306,Impfondo,CG,2021-06-03 18:37:43,1.6381,18.0667,74.84,82,69,1.21
307,Lucea,JM,2021-06-03 18:37:43,18.451,-78.1736,85.86,75,34,9.44
308,Itarema,BR,2021-06-03 18:35:24,-2.9248,-39.9167,82.35,69,12,15.9
309,Rio Grande,BR,2021-06-03 18:36:32,-32.035,-52.0986,68.11,49,4,3.8
310,Xichang,CN,2021-06-03 18:37:44,27.8964,102.2634,57.2,84,100,3.56
311,Thyboron,DK,2021-06-03 18:37:44,56.6985,8.2124,62.1,92,92,17.52
312,Taikang,CN,2021-06-03 18:37:45,46.8333,124.4167,52.38,88,98,10.83
313,Mount Gambier,AU,2021-06-03 18:37:45,-37.8333,140.7667,49.91,87,90,9.22
314,Payo,ID,2021-06-03 18:37:45,-3.7508,103.6372,74.62,94,83,2.62
315,Clarence Town,AU,2021-06-03 18:37:46,-32.5833,151.7833,57.94,89,7,10.89
316,Port-Cartier,CA,2021-06-03 18:37:46,50.0334,-66.8654,59.94,71,100,12.08
317,Lakes Entrance,AU,2021-06-03 18:37:47,-37.8811,147.981,49.17,90,28,9.17
318,Airai,TL,2021-06-03 18:37:47,-8.9266,125.4092,57.76,91,45,2.62
319,Severo-Kurilsk,RU,2021-06-03 18:37:47,50.6789,156.125,41.81,80,6,8.63
320,Ust-Maya,RU,2021-06-03 18:37:48,60.4167,134.5333,48.13,92,4,1.7
321,Lichuan,CN,2021-06-03 18:37:48,30.3,108.85,47.71,90,100,2.59
322,Kayerkan,RU,2021-06-03 18:37:48,69.3497,87.7602,32.14,99,100,4.83
323,Xai-Xai,MZ,2021-06-03 18:37:49,-25.0519,33.6442,65.05,84,100,21.99
324,Klaksvik,FO,2021-06-03 18:37:49,62.2266,-6.589,54.52,91,25,18.45
325,Shestakovo,RU,2021-06-03 18:37:50,56.4915,103.96,56.55,45,8,3.62
326,Swindon,GB,2021-06-03 18:37:50,51.558,-1.7812,65.26,74,75,7.72
327,San Andres,CO,2021-06-03 18:37:50,12.5847,-81.7006,87.82,66,20,13.8
328,Yerbogachen,RU,2021-06-03 18:37:51,61.2767,108.0108,57.07,58,20,2.8
329,Katsuura,JP,2021-06-03 18:37:51,35.1333,140.3,72.1,89,100,17.56
330,Tautira,PF,2021-06-03 18:37:51,-17.7333,-149.15,84.22,82,46,14.76
331,Bandarbeyla,SO,2021-06-03 18:37:52,9.4942,50.8122,79.7,84,85,18.72
332,Kabinda,CD,2021-06-03 18:37:52,-6.1333,24.4833,72.37,67,60,1.14
333,Forbesganj,IN,2021-06-03 18:37:53,26.3,87.25,85.06,63,3,9.91
334,Vuktyl,RU,2021-06-03 18:37:53,63.8567,57.3094,47.52,61,14,4.52
335,Camacha,PT,2021-06-03 18:37:53,33.0833,-16.3333,63.82,52,40,16.11
336,Lagoa,PT,2021-06-03 18:33:05,39.05,-27.9833,61.5,67,17,13.49
337,Shahrud,IR,2021-06-03 18:37:54,36.4182,54.9763,83.14,29,0,6.87
338,Camargo,MX,2021-06-03 18:33:37,27.6667,-105.1667,84.31,23,4,6.58
339,Ocotitlan,MX,2021-06-03 18:37:54,19.2333,-99.6167,65.48,55,90,3.47
340,Sao Filipe,CV,2021-06-03 18:37:55,14.8961,-24.4956,74.14,77,8,12.5
341,Ulaangom,MN,2021-06-03 18:37:55,49.9811,92.0667,63.77,43,99,1.74
342,Freeport,US,2021-06-03 18:36:09,40.6576,-73.5832,73.26,92,90,3.0
343,Gwanda,ZW,2021-06-03 18:37:56,-20.9333,29.0,53.74,61,0,6.4
344,Gat,IL,2021-06-03 18:37:56,31.61,34.7642,72.81,48,88,6.11
345,Turtas,RU,2021-06-03 18:37:56,58.9417,69.1325,38.14,69,7,5.79
346,Touros,BR,2021-06-03 18:37:57,-5.1989,-35.4608,85.1,66,5,15.97
347,Santa Cruz De La Palma,ES,2021-06-03 18:37:57,28.6835,-17.7642,68.14,83,75,11.5
348,Baykit,RU,2021-06-03 18:33:27,61.67,96.37,43.52,82,100,4.27
349,Yar-Sale,RU,2021-06-03 18:34:36,66.8333,70.8333,36.07,70,100,7.99
350,Hailar,CN,2021-06-03 18:37:58,49.2,119.7,47.55,87,45,12.41
351,Carnarvon,AU,2021-06-03 18:37:58,-24.8667,113.6333,53.67,94,1,10.36
352,Shiyan,CN,2021-06-03 18:37:59,32.6475,110.7781,60.01,71,100,6.42
353,Santo Angelo,BR,2021-06-03 18:37:59,-28.2992,-54.2631,75.52,53,0,5.75
354,Elat,IL,2021-06-03 18:38:00,29.5581,34.9482,89.44,29,0,16.11
355,Ranong,TH,2021-06-03 18:38:00,9.9658,98.6348,79.74,88,40,2.64
356,Tessalit,ML,2021-06-03 18:38:01,20.1986,1.0114,104.13,7,88,9.66
357,Torbay,CA,2021-06-03 18:33:21,47.6666,-52.7314,74.17,38,20,17.27
358,Clarksburg,US,2021-06-03 18:34:40,39.2807,-80.3445,70.3,86,90,7.99
359,Awjilah,LY,2021-06-03 18:38:01,29.1081,21.2869,90.0,18,11,13.56
360,Boli,CN,2021-06-03 18:38:02,45.7667,130.5167,46.06,91,6,5.55
361,General Roca,AR,2021-06-03 18:38:02,-39.0333,-67.5833,79.2,32,52,30.8
362,Alofi,NU,2021-06-03 18:38:03,-19.0595,-169.9187,73.29,94,63,4.61
363,Nguruka,TZ,2021-06-03 18:38:03,-5.1092,31.0419,69.24,58,46,1.99
364,Mpika,ZM,2021-06-03 18:38:03,-11.8343,31.4529,61.03,74,33,3.4
365,Madaoua,NE,2021-06-03 18:38:04,14.073,5.96,97.0,17,14,5.73
366,Kishpek,RU,2021-06-03 18:38:04,43.655,43.6408,63.43,72,90,3.11
367,Leshukonskoye,RU,2021-06-03 18:38:05,64.8989,45.7622,55.67,70,12,3.51
368,Anisoc,GQ,2021-06-03 18:38:05,1.8658,10.7689,71.62,97,85,1.41
369,Dalby,AU,2021-06-03 18:38:05,-27.1833,151.2667,56.1,97,0,1.99
370,Bow Island,CA,2021-06-03 18:38:06,49.8668,-111.3684,91.42,24,7,9.22
371,Homer,US,2021-06-03 18:35:15,59.6425,-151.5483,57.07,83,75,3.44
372,Ancud,CL,2021-06-03 18:38:06,-41.8697,-73.8203,55.42,87,100,12.37
373,Tchibanga,GA,2021-06-03 18:38:07,-2.85,11.0333,73.35,88,97,2.33
374,Panama City,PA,2021-06-03 18:35:03,8.9936,-79.5197,87.06,80,75,12.66
375,Polson,US,2021-06-03 18:38:07,47.6936,-114.1632,85.48,40,73,4.18
376,Umm Kaddadah,SD,2021-06-03 18:38:08,13.6017,26.6876,92.35,14,66,5.97
377,Sovetsk,RU,2021-06-03 18:38:08,55.0839,21.8785,57.54,80,17,5.48
378,Taguatinga,BR,2021-06-03 18:38:08,-12.3857,-46.5711,92.1,23,8,7.65
379,Ilhabela,BR,2021-06-03 18:38:09,-23.7781,-45.3581,75.09,79,10,4.38
380,Guadalupe Y Calvo,MX,2021-06-03 18:38:09,26.1,-106.9667,77.22,16,63,6.76
381,Aberdeen,GB,2021-06-03 18:38:10,57.1437,-2.0981,62.49,78,31,12.66
382,Betul,IN,2021-06-03 18:38:10,21.9153,77.8961,82.36,52,100,5.41
383,San Policarpo,PH,2021-06-03 18:38:10,12.1791,125.5072,79.77,83,100,3.33
384,San Pedro,PH,2021-06-03 18:38:11,14.35,121.0167,82.35,87,40,5.26
385,Yugorsk,RU,2021-06-03 18:38:11,61.3133,63.3319,40.91,52,6,5.37
386,Chemal,RU,2021-06-03 18:38:11,51.4111,86.005,59.13,96,100,5.5
387,Coolum Beach,AU,2021-06-03 18:36:09,-26.5333,153.1,58.33,95,8,5.57
388,Portland,US,2021-06-03 18:34:25,45.5234,-122.6762,78.57,57,1,1.01
389,North Platte,US,2021-06-03 18:37:13,41.1239,-100.7654,85.01,32,1,1.99
390,Alekseyevsk,RU,2021-06-03 18:38:12,57.8406,108.3492,58.8,46,6,2.95
391,Lavrentiya,RU,2021-06-03 18:35:28,65.5833,-171.0,31.71,69,92,8.1
392,Bermeo,ES,2021-06-03 18:38:13,43.4209,-2.7215,61.11,94,100,12.26
393,Bud,US,2021-06-03 18:38:13,39.447,-86.1758,77.74,83,100,6.04
394,Menongue,AO,2021-06-03 18:35:17,-14.6585,17.691,56.1,40,0,5.19
395,Eirunepe,BR,2021-06-03 18:33:38,-6.6603,-69.8736,91.44,44,57,2.64
396,Rockwall,US,2021-06-03 18:38:14,32.9001,-96.4003,85.15,59,1,4.61
397,Mazyr,BY,2021-06-03 18:38:14,52.0495,29.2456,55.4,73,73,7.72
398,Svetlogorsk,BY,2021-06-03 18:38:15,52.6333,29.7333,56.62,72,88,6.69
399,Iralaya,HN,2021-06-03 18:38:15,15.0,-83.2333,89.69,73,30,11.01
400,Moranbah,AU,2021-06-03 18:33:23,-22.0016,148.0466,58.33,83,21,4.5
401,Port Charlotte,US,2021-06-03 18:37:11,26.9762,-82.0906,91.18,68,40,5.99
402,Sajanan,TN,2021-06-03 18:38:16,37.0573,9.2426,79.72,73,100,7.16
403,Krasnyy Chikoy,RU,2021-06-03 18:38:16,50.3643,108.7512,44.42,93,0,2.77
404,Dinghai,CN,2021-06-03 18:38:16,26.2847,119.7936,77.92,91,100,8.59
405,Xuddur,SO,2021-06-03 18:38:17,4.1213,43.8894,76.51,61,52,20.38
406,Margate,GB,2021-06-03 18:38:17,51.3813,1.3862,71.46,83,14,10.25
407,Tommot,RU,2021-06-03 18:38:18,58.9564,126.2925,49.78,83,19,0.6
408,Henties Bay,NA,2021-06-03 18:38:18,-22.116,14.2845,73.85,49,0,9.19
409,Miles City,US,2021-06-03 18:38:18,46.4083,-105.8406,88.77,25,1,4.61
410,Portachuelo,BO,2021-06-03 18:38:19,-17.35,-63.4,85.68,51,60,7.72
411,Thai Binh,VN,2021-06-03 18:38:19,20.45,106.3333,87.8,86,100,6.73
412,Saint-Augustin,CA,2021-06-03 18:37:34,51.226,-58.6502,60.3,61,68,13.29
413,San Quintin,MX,2021-06-03 18:36:41,30.4833,-115.95,68.2,64,1,9.57
414,Sioux Lookout,CA,2021-06-03 18:37:38,50.1001,-91.917,78.87,41,75,0.0
415,Wrexham,GB,2021-06-03 18:38:20,53.0,-3.0,66.42,73,40,5.21
416,Jangaon,IN,2021-06-03 18:38:21,17.7167,79.1833,80.51,69,44,4.09
417,Dasoguz,TM,2021-06-03 18:38:21,41.8363,59.9666,91.35,25,0,14.05
418,Port Hardy,CA,2021-06-03 18:38:22,50.6996,-127.4199,55.58,82,40,12.66
419,Kerema,PG,2021-06-03 18:38:22,-7.9631,145.7785,76.96,92,100,0.85
420,Kaihua,CN,2021-06-03 18:38:22,23.3687,104.28,60.42,89,100,9.1
421,Prince Rupert,CA,2021-06-03 18:38:23,54.3161,-130.3201,51.89,84,90,6.91
422,Salaga,GH,2021-06-03 18:38:23,8.5508,-0.5188,84.09,60,2,5.7
423,Sassandra,CI,2021-06-03 18:38:23,4.95,-6.0833,80.83,79,99,8.43
424,Toora-Khem,RU,2021-06-03 18:38:24,52.4675,96.11,53.71,68,6,1.86
425,Maarianhamina,AX,2021-06-03 18:38:24,60.0973,19.9348,60.66,51,0,3.44
426,Kilindoni,TZ,2021-06-03 18:38:25,-7.9139,39.6668,78.12,69,13,10.63
427,Broome,US,2021-06-03 18:38:25,42.2506,-75.833,72.05,89,90,1.99
428,Iqaluit,CA,2021-06-03 18:34:34,63.7506,-68.5145,33.53,69,75,10.0
429,Lazaro Cardenas,MX,2021-06-03 18:38:26,17.9583,-102.2,87.62,57,87,11.01
430,Ca Mau,VN,2021-06-03 18:38:26,9.1769,105.15,79.75,88,53,3.87
431,Jalu,LY,2021-06-03 18:38:27,29.0331,21.5482,89.19,19,8,12.71
432,Santa Cruz,BO,2021-06-03 18:38:27,-17.8,-63.1667,84.25,58,40,9.22
433,Tabuk,PH,2021-06-03 18:38:27,17.4189,121.4443,76.66,83,89,2.51
434,Santiago,CL,2021-06-03 18:33:31,-33.4569,-70.6483,75.16,40,0,3.44
435,Koshki,RU,2021-06-03 18:38:28,54.2091,50.4677,55.02,64,100,19.8
436,Martapura,ID,2021-06-03 18:38:28,-3.4167,114.85,75.29,94,94,1.77
437,Bogatyye Saby,RU,2021-06-03 18:38:29,56.0102,50.4483,50.29,68,0,13.49
438,Hovd,MN,2021-06-03 18:35:32,48.0056,91.6419,65.41,44,100,6.22
439,Ajdabiya,LY,2021-06-03 18:38:29,30.7554,20.2263,87.98,24,71,9.51
440,Aykhal,RU,2021-06-03 18:38:30,66.0,111.5,50.94,58,100,10.27
441,Bagan,RU,2021-06-03 18:38:30,54.1001,77.6646,55.38,68,13,5.7
442,Neuquen,AR,2021-06-03 18:38:30,-38.9516,-68.0591,78.69,24,14,25.32
443,Bull Savanna,JM,2021-06-03 18:38:31,17.8868,-77.5902,82.0,69,46,14.63
444,Ugoofaaru,MV,2021-06-03 18:38:31,5.6667,73.0,83.08,73,100,17.09
445,Manhattan,US,2021-06-03 18:38:32,40.7834,-73.9662,74.89,85,90,3.44
446,Shakawe,BW,2021-06-03 18:38:32,-18.3667,21.85,52.72,27,3,5.93
447,Ludvika,SE,2021-06-03 18:38:32,60.1496,15.1878,66.78,58,13,4.83
448,Sault Sainte Marie,CA,2021-06-03 18:37:12,46.5168,-84.3333,80.89,36,1,13.8
449,Springbok,ZA,2021-06-03 18:38:33,-29.6643,17.8865,56.43,36,0,11.59
450,Atasu,KZ,2021-06-03 18:38:33,48.6814,71.6433,65.19,73,100,12.39
451,Dakar,SN,2021-06-03 18:33:54,14.6937,-17.4441,81.48,69,0,16.11
452,Tatawin,TN,2021-06-03 18:38:34,32.9297,10.4518,85.08,61,87,11.27
453,Illapel,CL,2021-06-03 18:36:11,-31.6308,-71.1653,77.67,33,93,6.06
454,Loanda,AO,2021-06-03 18:34:08,-8.8368,13.2343,78.8,73,0,9.22
455,Sisimiut,GL,2021-06-03 18:35:59,66.9395,-53.6735,33.94,90,100,8.63
456,Araouane,ML,2021-06-03 18:38:35,18.9048,-3.5265,100.11,15,90,12.46
457,Along,IN,2021-06-03 18:38:35,28.1667,94.7667,72.95,99,100,1.19
458,Atoka,US,2021-06-03 18:38:35,34.4001,-96.0169,85.98,51,23,2.17
459,Cap-Aux-Meules,CA,2021-06-03 18:38:36,47.3821,-61.8597,68.05,49,90,12.66
460,Banisilan,PH,2021-06-03 18:38:36,7.4908,124.7242,71.91,93,100,0.29
461,Rawah,IQ,2021-06-03 18:38:37,34.4816,41.9093,82.83,16,5,8.1
462,Togur,RU,2021-06-03 18:38:37,58.3631,82.8265,48.34,60,100,4.74
463,Yulara,AU,2021-06-03 18:34:39,-25.2406,130.9889,48.04,81,100,8.05
464,Kavieng,PG,2021-06-03 18:34:16,-2.5744,150.7967,81.39,80,65,4.97
465,Bagdarin,RU,2021-06-03 18:38:38,54.4333,113.6,49.12,69,35,3.8
466,Vrangel,RU,2021-06-03 18:38:38,42.7297,133.0839,53.26,97,100,4.18
467,Hoa Binh,VN,2021-06-03 18:38:39,20.8133,105.3383,87.69,74,100,4.85
468,Frontera,MX,2021-06-03 18:38:39,26.9333,-101.45,89.33,40,87,7.31
469,Villa Bruzual,VE,2021-06-03 18:38:40,9.3328,-69.1208,85.68,63,75,5.64
470,Gweru,ZW,2021-06-03 18:38:40,-19.45,29.8167,52.02,55,0,11.03
471,Belaya Gora,RU,2021-06-03 18:38:40,68.5333,146.4167,60.15,38,100,9.73
472,Doka,SD,2021-06-03 18:38:41,13.5167,35.7667,85.98,42,97,8.01
473,Soyo,AO,2021-06-03 18:38:41,-6.1349,12.3689,80.65,82,88,10.42
474,Smoky Lake,CA,2021-06-03 18:38:41,54.1169,-112.4686,75.78,56,100,11.52
475,Saquena,PE,2021-06-03 18:38:42,-4.6667,-73.5167,90.86,48,56,3.13
476,Cabo San Lucas,MX,2021-06-03 18:36:47,22.8909,-109.9124,98.82,45,1,9.22
477,Mo I Rana,NO,2021-06-03 18:38:42,66.3128,14.1428,72.07,67,0,9.22
478,Robertsport,LR,2021-06-03 18:38:43,6.7533,-11.3686,81.5,80,100,8.16
479,Coquimbo,CL,2021-06-03 18:38:43,-29.9533,-71.3436,60.53,82,75,5.44
480,Santa Catalina,PH,2021-06-03 18:38:43,9.3337,122.8637,76.98,86,97,1.99
481,Lompoc,US,2021-06-03 18:36:42,34.6391,-120.4579,78.13,79,90,3.0
482,Yazoo City,US,2021-06-03 18:38:44,32.8551,-90.4056,84.94,55,98,6.17
483,Rosa Zarate,EC,2021-06-03 18:38:44,0.3333,-79.4667,80.78,77,88,6.26
484,Half Moon Bay,US,2021-06-03 18:38:45,37.4636,-122.4286,85.05,69,90,6.91
485,Praia,CV,2021-06-03 18:38:45,14.9215,-23.5087,79.34,61,75,17.27
486,Brae,GB,2021-06-03 18:38:45,60.3964,-1.353,53.51,82,15,14.99
487,Ahipara,NZ,2021-06-03 18:38:46,-35.1667,173.1667,51.82,76,28,2.91
488,Myaundzha,RU,2021-06-03 18:38:46,63.0494,147.1858,44.47,66,8,2.86
489,Chikwawa,MW,2021-06-03 18:38:46,-16.0335,34.8009,66.85,93,17,3.91
490,Carutapera,BR,2021-06-03 18:38:47,-1.195,-46.02,82.18,79,10,7.49
491,Tevaitoa,PF,2021-06-03 18:38:47,-16.7833,-151.5,80.29,77,9,5.95
492,Kodinsk,RU,2021-06-03 18:38:48,58.6881,99.1844,55.94,98,100,2.93
493,Laguna,US,2021-06-03 18:38:48,38.421,-121.4238,100.44,50,1,5.14
494,Vostok,RU,2021-06-03 18:38:49,46.4856,135.8833,48.99,97,100,4.36
495,Rio De Janeiro,BR,2021-06-03 18:35:53,-22.9028,-43.2075,86.31,57,20,10.36
496,Baijiantan,CN,2021-06-03 18:38:50,45.6333,85.1833,89.6,19,100,11.9
497,Isiro,CD,2021-06-03 18:38:50,2.7739,27.616,66.49,99,100,3.8
498,Brownwood,US,2021-06-03 18:37:30,31.7093,-98.9912,79.29,49,62,10.96
499,Parsabad,IR,2021-06-03 18:38:50,39.6482,47.9174,71.92,68,20,24.16
500,Nanortalik,GL,2021-06-03 18:36:59,60.1432,-45.2371,36.95,90,100,13.02
501,Comodoro Rivadavia,AR,2021-06-03 18:38:51,-45.8667,-67.5,46.26,87,75,0.0
502,Oistins,BB,2021-06-03 18:36:26,13.0667,-59.5333,86.09,54,40,19.57
503,Mahenge,TZ,2021-06-03 18:38:52,-8.6833,36.7167,63.72,78,100,1.97
504,Saint George,US,2021-06-03 18:35:24,37.1041,-113.5841,102.67,13,1,1.01
505,Gualaco,HN,2021-06-03 18:38:53,15.05,-86.05,85.84,43,94,2.53
506,Sangar,RU,2021-06-03 18:38:54,63.9242,127.4739,54.19,87,40,5.61
507,Vestmannaeyjar,IS,2021-06-03 18:34:38,63.4427,-20.2734,49.03,86,100,27.89
508,Newport,GB,2021-06-03 18:38:54,51.5877,-2.9984,61.39,70,100,7.7
509,Tezu,IN,2021-06-03 18:38:54,27.9167,96.1667,76.55,78,100,2.73
510,Kudahuvadhoo,MV,2021-06-03 18:38:55,2.6708,72.8944,83.5,74,100,16.67
511,El Paraiso,HN,2021-06-03 18:38:55,13.8667,-86.55,90.28,33,82,4.23
512,Rassvet,RU,2021-06-03 18:38:56,46.8333,40.75,59.41,85,4,6.71
513,Garowe,SO,2021-06-03 18:38:56,8.4054,48.4845,86.05,37,95,11.56
514,Dicabisagan,PH,2021-06-03 18:38:56,17.0818,122.4157,81.12,79,36,6.96
515,Olafsvik,IS,2021-06-03 18:38:57,64.8945,-23.7142,47.59,81,100,14.97
516,Ulkan,RU,2021-06-03 18:38:57,57.243,107.3223,58.78,51,5,3.67
517,Yunhe,CN,2021-06-03 18:38:57,34.0833,119.7167,59.16,87,63,7.05
518,Naberera,TZ,2021-06-03 18:38:58,-4.2,36.9333,60.01,88,100,8.16
519,Adrar,MR,2021-06-03 18:35:07,20.5022,-10.0711,102.99,13,100,15.86
520,Nemuro,JP,2021-06-03 18:38:58,43.3236,145.575,50.0,100,100,13.87
521,Causapscal,CA,2021-06-03 18:38:59,48.3542,-67.227,63.64,73,100,10.16
522,Puerto Cabezas,NI,2021-06-03 18:38:59,14.0351,-83.3888,89.56,70,40,9.22
523,Pringsewu,ID,2021-06-03 18:39:00,-5.3582,104.9744,75.18,97,98,1.68
524,Labuhan,ID,2021-06-03 18:39:00,-6.8844,112.2051,78.62,88,92,9.84
525,Bay Roberts,CA,2021-06-03 18:39:00,47.5999,-53.2648,74.95,52,79,11.27
526,Basco,PH,2021-06-03 18:39:01,20.4487,121.9702,84.27,81,95,21.43
527,Novopokrovka,UA,2021-06-03 18:39:01,49.8425,36.5477,55.78,95,100,11.79
528,Samarai,PG,2021-06-03 18:39:01,-10.6167,150.6667,78.73,87,90,8.21
529,Ambulu,ID,2021-06-03 18:39:02,-8.345,113.6058,74.77,90,74,2.86
530,Moree,AU,2021-06-03 18:39:02,-29.4667,149.85,51.82,93,90,9.22
531,Villacarrillo,ES,2021-06-03 18:39:02,38.1156,-3.0848,75.6,37,27,2.26
532,Saltpond,GH,2021-06-03 18:39:03,5.2091,-1.0606,81.55,82,49,11.56
533,Litovko,RU,2021-06-03 18:39:03,49.2361,135.1742,54.12,98,100,10.13
534,Pyaozerskiy,RU,2021-06-03 18:39:04,65.8333,31.1667,64.9,55,98,6.49
535,Saint-Leu,RE,2021-06-03 18:39:04,-21.15,55.2833,72.43,90,8,3.22
536,Ensley,US,2021-06-03 18:39:04,30.5188,-87.2728,87.69,66,1,16.11
537,Zlobin,HR,2021-06-03 18:39:05,45.2924,14.6541,60.1,64,0,3.15
538,Vao,NC,2021-06-03 18:34:54,-22.6667,167.4833,71.4,74,91,18.1
539,Karratha,AU,2021-06-03 18:39:05,-20.7377,116.8463,68.4,44,100,14.47
540,Bonthe,SL,2021-06-03 18:39:06,7.5264,-12.505,80.56,83,32,5.68
541,Puerto Del Rosario,ES,2021-06-03 18:39:06,28.5004,-13.8627,73.08,73,20,17.27
542,Bouar,CF,2021-06-03 18:39:06,5.934,15.596,68.9,80,9,1.32
543,Kaputa,ZM,2021-06-03 18:39:07,-8.4689,29.6619,72.01,67,64,1.92
544,Muravlenko,RU,2021-06-03 18:39:07,63.7898,74.523,39.34,60,17,11.52
545,Pastos Bons,BR,2021-06-03 18:39:08,-6.6017,-44.0767,90.07,40,88,5.97
546,Ures,MX,2021-06-03 18:39:08,29.4333,-110.4,97.7,12,16,8.79
547,Ozinki,RU,2021-06-03 18:39:08,51.1786,49.6769,61.21,95,100,20.22
548,Mragowo,PL,2021-06-03 18:39:09,53.8644,21.3051,64.4,74,98,5.01
549,Pontianak,ID,2021-06-03 18:39:09,-0.0333,109.3333,80.58,100,75,1.36
550,Ladario,BR,2021-06-03 18:39:09,-19.0047,-57.6017,93.29,43,40,9.22
551,Monroe,US,2021-06-03 18:39:10,43.1501,-77.6831,74.97,81,90,11.5
552,Saint-Gabriel,CA,2021-06-03 18:39:10,46.3001,-73.3824,62.91,96,100,0.85
553,Buala,SB,2021-06-03 18:35:18,-8.145,159.5921,79.16,82,93,2.84
554,Korla,CN,2021-06-03 18:39:11,41.7597,86.1469,81.39,20,17,5.57
555,Buin,CL,2021-06-03 18:39:11,-33.7333,-70.75,76.05,32,100,2.1
556,Shimoda,JP,2021-06-03 18:39:12,34.6667,138.95,67.1,91,100,9.35
557,Odzak,BA,2021-06-03 18:39:12,45.0111,18.3267,67.78,71,0,1.79
558,Qena,EG,2021-06-03 18:39:12,26.1615,32.7183,93.31,13,0,18.97
559,Kewanee,US,2021-06-03 18:35:08,41.2456,-89.9248,83.88,44,7,7.36
560,Kiruna,SE,2021-06-03 18:39:13,67.8557,20.2251,70.72,30,49,6.91
561,Sao Joao Da Barra,BR,2021-06-03 18:37:32,-21.6403,-41.0511,87.89,74,0,7.16
562,Tongchuan,CN,2021-06-03 18:39:14,35.0806,109.0897,62.6,34,8,5.59
563,Kismayo,SO,2021-06-03 18:39:14,-0.3582,42.5454,78.69,84,91,15.84
564,Villa Carlos Paz,AR,2021-06-03 18:37:23,-31.4241,-64.4978,77.4,53,5,18.99
565,Acapulco,MX,2021-06-03 18:39:15,16.8634,-99.8901,85.82,70,40,7.52
566,Capula,MX,2021-06-03 18:39:15,19.7,-101.8,59.02,58,99,1.36
567,Berlevag,NO,2021-06-03 18:37:37,70.8578,29.0864,62.55,45,0,13.8
568,Odienne,CI,2021-06-03 18:39:16,9.51,-7.5692,87.48,42,59,5.5
569,Ibra,OM,2021-06-03 18:39:16,22.6906,58.5334,90.66,28,0,6.53
570,Morro Bay,US,2021-06-03 18:39:17,35.3658,-120.8499,89.38,58,19,7.0
